Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 02.10.04,15:30,1.FC K'lautern,0:2,Hertha BSC
Sa. 02.10.04,15:30,SC Freiburg,1:2,1.FSV Mainz 05
Sa. 02.10.04,15:30,Bor. Dortmund,2:2,1.FC Nürnberg
Sa. 02.10.04,15:30,B. Leverkusen,3:0,Hamburger SV
Sa. 02.10.04,15:30,VfL Wolfsburg,2:1,Bor. M'gladbach
Sa. 02.10.04,15:30,Hansa Rostock,1:3,Hannover 96
Sa. 02.10.04,15:30,Werder Bremen,1:2,Bayern München
So. 03.10.04,17:30,Arm. Bielefeld,0:2,VfB Stuttgart
So. 03.10.04,17:30,FC Schalke 04,3:2,VfL Bochum
