Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 10.12.1976,20:00,VfL Bochum,4:2,Hamburger SV
Fr. 10.12.1976,20:00,MSV Duisburg,3:1,Karlsruher SC
Sa. 11.12.1976,15:30,Bor. M'gladbach,1:0,Bayern München
Sa. 11.12.1976,15:30,Bor. Dortmund,2:2,FC Schalke 04
Sa. 11.12.1976,15:30,RW Essen,2:1,E. Braunschweig
Sa. 11.12.1976,15:30,E. Frankfurt,1:1,F. Düsseldorf
Sa. 11.12.1976,15:30,Werder Bremen,2:1,1.FC Köln
Sa. 11.12.1976,15:30,Hertha BSC,1:1,Saarbrücken
Sa. 11.12.1976,15:30,1.FC K'lautern,3:1,TeBe Berlin
