Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 05.04.24,20:30,E. Frankfurt,1:1,Werder Bremen
Sa. 06.04.24,15:30,1.FC Heidenheim,3:2,Bayern München
Sa. 06.04.24,15:30,SC Freiburg,1:4,RB Leipzig
Sa. 06.04.24,15:30,Union Berlin,0:1,B. Leverkusen
Sa. 06.04.24,15:30,1.FC Köln,2:1,VfL Bochum
Sa. 06.04.24,15:30,1.FSV Mainz 05,4:0,Darmstadt 98
Sa. 06.04.24,18:30,Bor. Dortmund,0:1,VfB Stuttgart
So. 07.04.24,15:30,TSG Hoffenheim,3:1,FC Augsburg
So. 07.04.24,17:30,VfL Wolfsburg,1:3,Bor. M'gladbach
