Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 21.11.1987,15:00,BW Berlin,3:1,RW Oberhausen
Sa. 21.11.1987,15:00,Stuttg. Kickers,2:2,Union Solingen
Sa. 21.11.1987,15:00,Wattenscheid 09,4:3,Saarbrücken
Sa. 21.11.1987,15:00,Arm. Bielefeld,3:1,SpVgg Bayreuth
Sa. 21.11.1987,15:00,BVL Remscheid,1:1,K. Offenbach
Sa. 21.11.1987,15:00,F. Düsseldorf,0:2,Fortuna Köln
Sa. 21.11.1987,15:00,RW Essen,2:1,SC Freiburg
So. 22.11.1987,15:00,FC St. Pauli,4:3,SSV Ulm 1846
So. 22.11.1987,15:00,Darmstadt 98,1:1,VfL Osnabrück
So. 22.11.1987,15:00,SV Meppen,1:0,Alem. Aachen
