Datum,Uhrzeit,Heim,Ergebnis,Gast
Mi. 28.04.1982,19:30,Wattenscheid 09,1:0,Bayer 05
Mi. 28.04.1982,19:30,Hannover 96,0:1,FC Schalke 04
Mi. 28.04.1982,19:30,VfL Osnabrück,1:0,Hessen Kassel
Mi. 28.04.1982,19:30,Union Solingen,1:0,SC Freiburg
Mi. 28.04.1982,19:30,SpVgg Bayreuth,2:2,Wormatia Worms
Mi. 28.04.1982,19:30,K. Offenbach,1:3,Stuttg. Kickers
Mi. 28.04.1982,19:30,1860 München,4:0,RW Essen
Mi. 28.04.1982,19:30,W. Mannheim,2:2,SpVgg Fürth
Mi. 28.04.1982,19:30,Freiburger FC,3:2,Fortuna Köln
Di. 04.05.1982,19:30,Alem. Aachen,1:1,Hertha BSC
