Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 08.05.1982,15:00,FC Schalke 04,4:0,Wattenscheid 09
Sa. 08.05.1982,15:00,Fortuna Köln,0:2,Alem. Aachen
Sa. 08.05.1982,15:00,RW Essen,5:2,VfL Osnabrück
Sa. 08.05.1982,15:00,SC Freiburg,4:0,Freiburger FC
Sa. 08.05.1982,15:00,Hessen Kassel,3:0,Union Solingen
Sa. 08.05.1982,15:00,Wormatia Worms,1:2,Hannover 96
Sa. 08.05.1982,15:00,Stuttg. Kickers,4:1,1860 München
Sa. 08.05.1982,15:00,SpVgg Fürth,2:2,SpVgg Bayreuth
Sa. 08.05.1982,15:00,Hertha BSC,3:3,W. Mannheim
Sa. 08.05.1982,15:00,Bayer 05,2:2,K. Offenbach
