Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 26.09.1981,15:00,Wattenscheid 09,2:2,Fortuna Köln
Sa. 26.09.1981,15:00,Stuttg. Kickers,1:3,Hessen Kassel
Sa. 26.09.1981,15:00,K. Offenbach,3:2,Hertha BSC
Sa. 26.09.1981,15:00,RW Essen,1:2,FC Schalke 04
Sa. 26.09.1981,15:00,Alem. Aachen,2:1,W. Mannheim
Sa. 26.09.1981,15:00,Freiburger FC,3:2,SpVgg Bayreuth
Sa. 26.09.1981,15:00,Union Solingen,2:3,Hannover 96
Sa. 26.09.1981,15:00,1860 München,3:1,SpVgg Fürth
Sa. 26.09.1981,15:00,Bayer 05,2:1,SC Freiburg
Sa. 26.09.1981,15:00,VfL Osnabrück,2:1,Wormatia Worms
