Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 15.05.1982,15:00,Alem. Aachen,1:1,SC Freiburg
Sa. 15.05.1982,15:00,Hannover 96,2:2,SpVgg Fürth
Sa. 15.05.1982,15:00,1860 München,6:1,Bayer 05
Sa. 15.05.1982,15:00,VfL Osnabrück,0:3,Stuttg. Kickers
Sa. 15.05.1982,15:00,Union Solingen,1:2,RW Essen
Sa. 15.05.1982,15:00,SpVgg Bayreuth,0:6,Hertha BSC
Sa. 15.05.1982,15:00,FC Schalke 04,4:0,Wormatia Worms
Sa. 15.05.1982,15:00,W. Mannheim,2:2,Fortuna Köln
Sa. 15.05.1982,15:00,Freiburger FC,0:3,Hessen Kassel
Sa. 15.05.1982,15:00,K. Offenbach,1:4,Wattenscheid 09
