Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 13.03.1982,15:00,SpVgg Bayreuth,1:0,VfL Osnabrück
Sa. 13.03.1982,15:00,Wormatia Worms,2:3,K. Offenbach
Sa. 13.03.1982,15:00,Hertha BSC,0:0,Bayer 05
Sa. 13.03.1982,15:00,Fortuna Köln,1:1,Stuttg. Kickers
Sa. 13.03.1982,15:00,SC Freiburg,2:1,RW Essen
Sa. 13.03.1982,15:00,W. Mannheim,2:1,Union Solingen
Sa. 13.03.1982,15:00,Hannover 96,5:2,1860 München
Sa. 13.03.1982,15:00,SpVgg Fürth,0:0,Wattenscheid 09
Sa. 13.03.1982,15:00,FC Schalke 04,2:0,Hessen Kassel
Di. 16.03.1982,19:30,Alem. Aachen,2:0,Freiburger FC
