Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 12.11.10,20:30,Bor. Dortmund,2:0,Hamburger SV
Sa. 13.11.10,15:30,Werder Bremen,0:0,E. Frankfurt
Sa. 13.11.10,15:30,VfL Wolfsburg,2:2,FC Schalke 04
Sa. 13.11.10,15:30,1.FC Köln,0:4,Bor. M'gladbach
Sa. 13.11.10,15:30,1.FC K'lautern,3:3,VfB Stuttgart
Sa. 13.11.10,15:30,FC St. Pauli,0:1,B. Leverkusen
Sa. 13.11.10,18:30,1.FSV Mainz 05,0:1,Hannover 96
So. 14.11.10,15:30,TSG Hoffenheim,0:1,SC Freiburg
So. 14.11.10,17:30,Bayern München,3:0,1.FC Nürnberg
