Datum,Uhrzeit,Heim,Ergebnis,Gast
Do. 23.11.1989,19:30,Bor. Dortmund,1:1,B. Leverkusen
Sa. 25.11.1989,14:15,W. Mannheim,1:1,E. Frankfurt
Sa. 25.11.1989,14:15,FC 08 Homburg,1:2,Bayer 05
Sa. 25.11.1989,15:30,1.FC Nürnberg,4:0,Bayern München
Sa. 25.11.1989,15:30,Werder Bremen,2:1,FC St. Pauli
Sa. 25.11.1989,15:30,Hamburger SV,1:0,F. Düsseldorf
Sa. 25.11.1989,15:30,1.FC Köln,2:0,VfL Bochum
Sa. 25.11.1989,15:30,Karlsruher SC,1:0,VfB Stuttgart
Sa. 25.11.1989,15:30,Bor. M'gladbach,3:1,1.FC K'lautern
