Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 11.08.1979,15:30,Bayern München,3:1,B. Leverkusen
Sa. 11.08.1979,15:30,VfL Bochum,0:3,Hamburger SV
Sa. 11.08.1979,15:30,1.FC K'lautern,4:0,F. Düsseldorf
Sa. 11.08.1979,15:30,MSV Duisburg,1:1,VfB Stuttgart
Sa. 11.08.1979,15:30,1.FC Köln,2:1,1860 München
Sa. 11.08.1979,15:30,E. Frankfurt,0:1,Bor. Dortmund
Sa. 11.08.1979,15:30,Bor. M'gladbach,1:1,FC Schalke 04
Sa. 11.08.1979,15:30,Werder Bremen,1:0,Bayer 05
Sa. 11.08.1979,15:30,Hertha BSC,0:0,E. Braunschweig
