Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 22.02.1980,20:00,B. Leverkusen,2:1,E. Frankfurt
Sa. 23.02.1980,15:30,Bayern München,3:0,VfL Bochum
Sa. 23.02.1980,15:30,Hamburger SV,1:2,MSV Duisburg
Sa. 23.02.1980,15:30,FC Schalke 04,2:1,1.FC K'lautern
Sa. 23.02.1980,15:30,VfB Stuttgart,5:1,Werder Bremen
Sa. 23.02.1980,15:30,E. Braunschweig,2:1,1.FC Köln
Sa. 23.02.1980,15:30,Bor. Dortmund,0:0,1860 München
Sa. 23.02.1980,15:30,Bor. M'gladbach,4:1,Hertha BSC
Sa. 23.02.1980,15:30,F. Düsseldorf,3:1,Bayer 05
