Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 07.02.1981,15:30,Bayern München,3:2,F. Düsseldorf
Sa. 07.02.1981,15:30,1.FC K'lautern,2:2,Hamburger SV
Sa. 07.02.1981,15:30,1.FC Köln,3:1,VfB Stuttgart
Sa. 07.02.1981,15:30,E. Frankfurt,2:0,B. Leverkusen
Sa. 07.02.1981,15:30,Bor. M'gladbach,4:2,Arm. Bielefeld
Sa. 07.02.1981,15:30,Bor. Dortmund,3:3,Karlsruher SC
Sa. 07.02.1981,15:30,MSV Duisburg,0:3,VfL Bochum
Sa. 07.02.1981,15:30,Bayer 05,1:3,FC Schalke 04
Sa. 28.02.1981,15:30,1.FC Nürnberg,1:2,1860 München
