Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 07.03.1981,15:30,B. Leverkusen,3:0,Bayern München
Sa. 07.03.1981,15:30,Hamburger SV,2:1,Bor. M'gladbach
Sa. 07.03.1981,15:30,VfB Stuttgart,3:2,Bayer 05
Sa. 07.03.1981,15:30,MSV Duisburg,1:1,1.FC K'lautern
Sa. 07.03.1981,15:30,1860 München,0:2,E. Frankfurt
Sa. 07.03.1981,15:30,Arm. Bielefeld,1:0,Bor. Dortmund
Sa. 07.03.1981,15:30,VfL Bochum,1:1,1.FC Köln
Sa. 07.03.1981,15:30,Karlsruher SC,4:1,1.FC Nürnberg
Sa. 09.05.1981,15:30,FC Schalke 04,0:4,F. Düsseldorf
