Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 03.12.1983,15:00,Hannover 96,0:2,MSV Duisburg
Sa. 03.12.1983,15:00,VfL Osnabrück,4:2,Karlsruher SC
Sa. 03.12.1983,15:00,SSV Ulm 1846,1:2,Alem. Aachen
Sa. 03.12.1983,15:00,Hessen Kassel,2:0,RW Essen
Sa. 03.12.1983,15:00,Hertha BSC,1:1,SC Freiburg
Sa. 03.12.1983,15:00,FC Schalke 04,6:2,Fortuna Köln
Sa. 03.12.1983,15:00,Saarbrücken,4:1,SCC Berlin
Sa. 03.12.1983,15:00,Union Solingen,1:2,Wattenscheid 09
Sa. 03.12.1983,15:00,RW Oberhausen,1:1,Stuttg. Kickers
Sa. 03.12.1983,15:00,Darmstadt 98,3:0,Lüttringhausen
