Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 04.02.1984,15:00,Wattenscheid 09,2:1,MSV Duisburg
Sa. 04.02.1984,15:00,RW Essen,3:2,VfL Osnabrück
Sa. 04.02.1984,15:00,Karlsruher SC,2:1,SC Freiburg
Sa. 04.02.1984,15:00,Fortuna Köln,3:1,Hertha BSC
Sa. 04.02.1984,15:00,Lüttringhausen,0:4,FC Schalke 04
Sa. 04.02.1984,15:00,RW Oberhausen,1:1,Hessen Kassel
Sa. 04.02.1984,15:00,Saarbrücken,1:1,Darmstadt 98
Sa. 04.02.1984,15:00,SCC Berlin,3:3,Union Solingen
Sa. 04.02.1984,15:00,Stuttg. Kickers,1:0,SSV Ulm 1846
Mi. 21.03.1984,19:00,Alem. Aachen,5:1,Hannover 96
