Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 05.03.1971,20:00,Hamburger SV,5:2,1.FC K'lautern
Fr. 05.03.1971,20:00,RW Essen,1:3,FC Schalke 04
Fr. 05.03.1971,20:00,Bor. Dortmund,0:0,1.FC Köln
Sa. 06.03.1971,15:30,Hertha BSC,3:1,Werder Bremen
Sa. 06.03.1971,15:30,VfB Stuttgart,1:1,E. Braunschweig
Sa. 06.03.1971,15:30,MSV Duisburg,2:2,K. Offenbach
Sa. 06.03.1971,15:30,Hannover 96,2:0,Arm. Bielefeld
Sa. 06.03.1971,15:30,E. Frankfurt,5:0,RW Oberhausen
Mi. 14.04.1971,20:00,Bor. M'gladbach,3:1,Bayern München
