Datum,Uhrzeit,Heim,Ergebnis,Gast
Di. 13.01.26,18:30,VfB Stuttgart,3:2,E. Frankfurt
Di. 13.01.26,20:30,Bor. Dortmund,3:0,Werder Bremen
Di. 13.01.26,20:30,1.FSV Mainz 05,2:1,1.FC Heidenheim
Mi. 14.01.26,18:30,VfL Wolfsburg,2:1,FC St. Pauli
Mi. 14.01.26,20:30,RB Leipzig,2:0,SC Freiburg
Mi. 14.01.26,20:30,TSG Hoffenheim,5:1,Bor. M'gladbach
Mi. 14.01.26,20:30,1.FC Köln,1:3,Bayern München
Do. 15.01.26,20:30,FC Augsburg,1:1,Union Berlin
Mi. 04.03.26,20:30,Hamburger SV,-:-,B. Leverkusen
