Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 06.03.26,20:30,Bayern München,4:1,Bor. M'gladbach
Sa. 07.03.26,15:30,SC Freiburg,3:3,B. Leverkusen
Sa. 07.03.26,15:30,1.FSV Mainz 05,2:2,VfB Stuttgart
Sa. 07.03.26,15:30,RB Leipzig,2:1,FC Augsburg
Sa. 07.03.26,15:30,VfL Wolfsburg,1:2,Hamburger SV
Sa. 07.03.26,15:30,1.FC Heidenheim,2:4,TSG Hoffenheim
Sa. 07.03.26,18:30,1.FC Köln,1:2,Bor. Dortmund
So. 08.03.26,15:30,FC St. Pauli,0:0,E. Frankfurt
So. 08.03.26,17:30,Union Berlin,1:4,Werder Bremen
