Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 13.02.1982,15:30,1.FC Köln,1:1,Hamburger SV
Sa. 13.02.1982,15:30,Karlsruher SC,4:1,Bayern München
Sa. 13.02.1982,15:30,1.FC K'lautern,3:2,Bor. M'gladbach
Sa. 13.02.1982,15:30,Werder Bremen,4:4,Darmstadt 98
Sa. 13.02.1982,15:30,Bor. Dortmund,2:3,VfB Stuttgart
Sa. 13.02.1982,15:30,E. Frankfurt,0:1,VfL Bochum
Sa. 13.02.1982,15:30,E. Braunschweig,3:1,Arm. Bielefeld
Sa. 13.02.1982,15:30,1.FC Nürnberg,0:0,MSV Duisburg
Sa. 13.02.1982,15:30,F. Düsseldorf,5:1,B. Leverkusen
