Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 13.09.24,20:30,Bor. Dortmund,4:2,1.FC Heidenheim
Sa. 14.09.24,15:30,RB Leipzig,0:0,Union Berlin
Sa. 14.09.24,15:30,TSG Hoffenheim,1:4,B. Leverkusen
Sa. 14.09.24,15:30,SC Freiburg,2:1,VfL Bochum
Sa. 14.09.24,15:30,VfL Wolfsburg,1:2,E. Frankfurt
Sa. 14.09.24,15:30,Bor. M'gladbach,1:3,VfB Stuttgart
Sa. 14.09.24,18:30,Holstein Kiel,1:6,Bayern München
So. 15.09.24,15:30,FC Augsburg,3:1,FC St. Pauli
So. 15.09.24,17:30,1.FSV Mainz 05,1:2,Werder Bremen
