Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 04.04.25,20:30,FC Augsburg,1:3,Bayern München
Sa. 05.04.25,15:30,RB Leipzig,3:1,TSG Hoffenheim
Sa. 05.04.25,15:30,1.FC Heidenheim,0:1,B. Leverkusen
Sa. 05.04.25,15:30,SC Freiburg,1:4,Bor. Dortmund
Sa. 05.04.25,15:30,1.FSV Mainz 05,1:1,Holstein Kiel
Sa. 05.04.25,15:30,VfL Bochum,0:4,VfB Stuttgart
Sa. 05.04.25,18:30,Werder Bremen,2:0,E. Frankfurt
So. 06.04.25,15:30,FC St. Pauli,1:1,Bor. M'gladbach
So. 06.04.25,17:30,Union Berlin,1:0,VfL Wolfsburg
