Datum,Uhrzeit,Heim,Ergebnis,Gast
Di. 14.08.1990,20:00,FC St. Pauli,0:0,Bayern München
Fr. 17.08.1990,20:00,Werder Bremen,3:0,Bor. M'gladbach
Fr. 17.08.1990,20:00,VfB Stuttgart,4:0,Hertha BSC
Sa. 18.08.1990,15:30,1.FC K'lautern,1:1,E. Frankfurt
Sa. 18.08.1990,15:30,F. Düsseldorf,2:1,Hamburger SV
Sa. 18.08.1990,15:30,VfL Bochum,1:0,1.FC Köln
Sa. 18.08.1990,15:30,B. Leverkusen,2:2,1.FC Nürnberg
Sa. 18.08.1990,15:30,Karlsruher SC,1:2,Bor. Dortmund
Sa. 18.08.1990,15:30,Bayer 05,0:2,Wattenscheid 09
