Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 26.03.1988,15:30,Werder Bremen,3:1,Bayern München
Sa. 26.03.1988,15:30,1.FC Köln,3:0,W. Mannheim
Sa. 26.03.1988,15:30,Karlsruher SC,0:2,VfB Stuttgart
Sa. 26.03.1988,15:30,Bor. M'gladbach,3:0,1.FC Nürnberg
Sa. 26.03.1988,15:30,VfL Bochum,4:0,Hamburger SV
Sa. 26.03.1988,15:30,Hannover 96,6:1,B. Leverkusen
Sa. 26.03.1988,15:30,E. Frankfurt,1:2,FC 08 Homburg
Sa. 26.03.1988,15:30,1.FC K'lautern,2:2,Bayer 05
Sa. 26.03.1988,15:30,FC Schalke 04,3:0,Bor. Dortmund
