Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 05.03.1988,15:30,Werder Bremen,5:1,Bayer 05
Sa. 05.03.1988,15:30,1.FC Nürnberg,0:3,Bayern München
Sa. 05.03.1988,15:30,1.FC Köln,1:1,VfB Stuttgart
Sa. 05.03.1988,15:30,Karlsruher SC,0:0,Hamburger SV
Sa. 05.03.1988,15:30,Bor. M'gladbach,0:3,Bor. Dortmund
Sa. 05.03.1988,15:30,E. Frankfurt,3:2,B. Leverkusen
Sa. 05.03.1988,15:30,Hannover 96,1:0,1.FC K'lautern
Sa. 05.03.1988,15:30,FC Schalke 04,2:1,VfL Bochum
Sa. 05.03.1988,15:30,FC 08 Homburg,1:1,W. Mannheim
