Datum,Uhrzeit,Heim,Ergebnis,Gast
Di. 10.03.1970,20:00,Bor. Dortmund,2:1,Hannover 96
Di. 10.03.1970,20:00,1860 München,0:0,Alem. Aachen
Mi. 11.03.1970,20:00,Bor. M'gladbach,2:0,FC Schalke 04
Mi. 11.03.1970,20:00,RW Essen,1:1,Bayern München
Mi. 11.03.1970,20:00,MSV Duisburg,1:3,Hertha BSC
Mi. 11.03.1970,20:00,E. Braunschweig,1:2,1.FC Köln
Mi. 11.03.1970,20:00,Werder Bremen,1:1,VfB Stuttgart
Do. 19.03.1970,20:00,E. Frankfurt,5:1,RW Oberhausen
Mi. 01.04.1970,20:00,1.FC K'lautern,1:1,Hamburger SV
