Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 21.03.1970,15:30,Alem. Aachen,0:3,Bor. M'gladbach
Sa. 21.03.1970,15:30,Hertha BSC,0:4,Bayern München
Sa. 21.03.1970,15:30,1.FC Köln,0:1,RW Oberhausen
Sa. 21.03.1970,15:30,Werder Bremen,1:3,Bor. Dortmund
Sa. 21.03.1970,15:30,Hannover 96,1:1,Hamburger SV
Sa. 21.03.1970,15:30,VfB Stuttgart,2:0,FC Schalke 04
Sa. 21.03.1970,15:30,MSV Duisburg,0:0,1.FC K'lautern
Mi. 15.04.1970,20:00,RW Essen,1:1,E. Braunschweig
Mi. 22.04.1970,20:00,1860 München,1:1,E. Frankfurt
