Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 24.02.1990,15:00,SV Meppen,2:0,Saarbrücken
Sa. 24.02.1990,15:00,Hannover 96,1:1,Fortuna Köln
Sa. 24.02.1990,15:00,VfL Osnabrück,4:0,Hessen Kassel
Sa. 24.02.1990,15:00,FC Schalke 04,1:1,Wattenscheid 09
Sa. 24.02.1990,15:00,SC Freiburg,1:2,RW Essen
Sa. 24.02.1990,15:00,MSV Duisburg,0:3,Hertha BSC
Sa. 24.02.1990,15:00,Stuttg. Kickers,4:0,Pr. Münster
Sa. 24.02.1990,15:00,BW Berlin,1:1,E. Braunschweig
Sa. 24.02.1990,15:00,Unterhaching,3:2,Alem. Aachen
Mi. 04.04.1990,19:30,SpVgg Bayreuth,2:0,Darmstadt 98
