Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 10.10.1986,20:00,Hamburger SV,2:0,VfB Stuttgart
Fr. 10.10.1986,20:00,Werder Bremen,4:2,W. Mannheim
Fr. 10.10.1986,20:00,1.FC K'lautern,1:0,Bayer 05
Sa. 11.10.1986,15:30,E. Frankfurt,0:0,Bayern München
Sa. 11.10.1986,15:30,Bor. M'gladbach,5:0,FC 08 Homburg
Sa. 11.10.1986,15:30,1.FC Köln,2:0,Bor. Dortmund
Sa. 11.10.1986,15:30,VfL Bochum,2:1,B. Leverkusen
Sa. 11.10.1986,15:30,1.FC Nürnberg,2:1,FC Schalke 04
Sa. 11.10.1986,15:30,F. Düsseldorf,3:1,BW Berlin
