Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 20.09.1986,15:30,Bayern München,3:1,Bor. M'gladbach
Sa. 20.09.1986,15:30,W. Mannheim,2:2,Hamburger SV
Sa. 20.09.1986,15:30,FC Schalke 04,2:1,Bor. Dortmund
Sa. 20.09.1986,15:30,E. Frankfurt,2:2,Werder Bremen
Sa. 20.09.1986,15:30,B. Leverkusen,1:0,1.FC K'lautern
Sa. 20.09.1986,15:30,Bayer 05,3:1,1.FC Köln
Sa. 20.09.1986,15:30,FC 08 Homburg,2:0,1.FC Nürnberg
Sa. 20.09.1986,15:30,BW Berlin,0:0,VfL Bochum
Sa. 20.09.1986,15:30,VfB Stuttgart,3:0,F. Düsseldorf
