Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 21.09.12,20:30,1.FC Nürnberg,1:2,E. Frankfurt
Sa. 22.09.12,15:30,VfL Wolfsburg,1:1,Greuther Fürth
Sa. 22.09.12,15:30,Hamburger SV,3:2,Bor. Dortmund
Sa. 22.09.12,15:30,F. Düsseldorf,0:0,SC Freiburg
Sa. 22.09.12,15:30,FC Schalke 04,0:2,Bayern München
Sa. 22.09.12,15:30,1.FSV Mainz 05,2:0,FC Augsburg
So. 23.09.12,15:30,B. Leverkusen,1:1,Bor. M'gladbach
So. 23.09.12,17:30,Werder Bremen,2:2,VfB Stuttgart
So. 23.09.12,17:30,TSG Hoffenheim,3:1,Hannover 96
