Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 11.05.1985,15:00,Stuttg. Kickers,3:0,FC St. Pauli
Sa. 11.05.1985,15:00,Saarbrücken,1:2,BW Berlin
Sa. 11.05.1985,15:00,Hessen Kassel,2:0,Darmstadt 98
Sa. 11.05.1985,15:00,Hertha BSC,3:3,FC 08 Homburg
Sa. 11.05.1985,15:00,Hannover 96,2:2,Union Solingen
Sa. 11.05.1985,15:00,1.FC Nürnberg,3:2,SSV Ulm 1846
Sa. 11.05.1985,15:00,MSV Duisburg,1:1,Wattenscheid 09
Sa. 11.05.1985,15:00,SC Freiburg,2:1,Alem. Aachen
Sa. 11.05.1985,15:00,Fortuna Köln,4:1,RW Oberhausen
Sa. 11.05.1985,15:00,K. Offenbach,1:1,VfR Bürstadt
