Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 23.03.1985,15:00,Hertha BSC,1:1,FC St. Pauli
Sa. 23.03.1985,15:00,Hannover 96,2:1,BW Berlin
Sa. 23.03.1985,15:00,1.FC Nürnberg,0:0,K. Offenbach
Sa. 23.03.1985,15:00,MSV Duisburg,2:0,Saarbrücken
Sa. 23.03.1985,15:00,SC Freiburg,1:0,Stuttg. Kickers
Sa. 23.03.1985,15:00,Union Solingen,2:0,SSV Ulm 1846
Sa. 23.03.1985,15:00,FC 08 Homburg,2:0,Wattenscheid 09
Sa. 23.03.1985,15:00,Darmstadt 98,3:1,Alem. Aachen
Sa. 23.03.1985,15:00,Hessen Kassel,1:0,RW Oberhausen
Sa. 23.03.1985,15:00,Fortuna Köln,2:0,VfR Bürstadt
