Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 23.08.13,20:30,Bor. Dortmund,1:0,Werder Bremen
Sa. 24.08.13,15:30,Bayern München,2:0,1.FC Nürnberg
Sa. 24.08.13,15:30,B. Leverkusen,4:2,Bor. M'gladbach
Sa. 24.08.13,15:30,Hannover 96,2:1,FC Schalke 04
Sa. 24.08.13,15:30,TSG Hoffenheim,3:3,SC Freiburg
Sa. 24.08.13,15:30,1.FSV Mainz 05,2:0,VfL Wolfsburg
Sa. 24.08.13,18:30,Hertha BSC,1:0,Hamburger SV
So. 25.08.13,15:30,E. Braunschweig,0:2,E. Frankfurt
So. 25.08.13,17:30,FC Augsburg,2:1,VfB Stuttgart
