Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 02.03.18,20:30,Bor. M'gladbach,2:2,Werder Bremen
Sa. 03.03.18,15:30,FC Schalke 04,1:0,Hertha BSC
Sa. 03.03.18,15:30,E. Frankfurt,1:0,Hannover 96
Sa. 03.03.18,15:30,FC Augsburg,0:2,TSG Hoffenheim
Sa. 03.03.18,15:30,Hamburger SV,0:0,1.FSV Mainz 05
Sa. 03.03.18,15:30,VfL Wolfsburg,1:2,B. Leverkusen
Sa. 03.03.18,18:30,RB Leipzig,1:1,Bor. Dortmund
So. 04.03.18,15:30,1.FC Köln,2:3,VfB Stuttgart
So. 04.03.18,18:00,SC Freiburg,0:4,Bayern München
