Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 03.03.1995,19:30,MSV Duisburg,0:0,Karlsruher SC
Fr. 03.03.1995,20:00,VfL Bochum,1:3,Werder Bremen
Sa. 04.03.1995,15:30,1.FC K'lautern,1:0,Bor. Dortmund
Sa. 04.03.1995,15:30,SC Freiburg,3:1,Dynamo Dresden
Sa. 04.03.1995,15:30,Bor. M'gladbach,2:2,Bayern München
Sa. 04.03.1995,15:30,E. Frankfurt,2:0,B. Leverkusen
Sa. 04.03.1995,15:30,Hamburger SV,3:0,FC Schalke 04
So. 05.03.1995,18:00,1.FC Köln,1:0,VfB Stuttgart
Di. 21.03.1995,20:00,1860 München,1:1,Bayer 05
