Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 07.04.1995,20:00,Bayer 05,4:1,VfB Stuttgart
Fr. 07.04.1995,20:00,VfL Bochum,0:0,Hamburger SV
Sa. 08.04.1995,15:30,FC Schalke 04,0:0,Bor. Dortmund
Sa. 08.04.1995,15:30,SC Freiburg,3:0,MSV Duisburg
Sa. 08.04.1995,15:30,Bayern München,1:1,1.FC K'lautern
Sa. 08.04.1995,15:30,B. Leverkusen,3:1,Bor. M'gladbach
Sa. 08.04.1995,15:30,Karlsruher SC,1:1,E. Frankfurt
Sa. 08.04.1995,15:30,Dynamo Dresden,1:3,1.FC Köln
So. 09.04.1995,18:00,Werder Bremen,2:0,1860 München
