Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 21.04.23,20:30,FC Augsburg,1:1,VfB Stuttgart
Sa. 22.04.23,15:30,1.FSV Mainz 05,3:1,Bayern München
Sa. 22.04.23,15:30,TSG Hoffenheim,1:3,1.FC Köln
Sa. 22.04.23,15:30,VfL Bochum,1:5,VfL Wolfsburg
Sa. 22.04.23,15:30,Hertha BSC,2:4,Werder Bremen
Sa. 22.04.23,18:30,Bor. Dortmund,4:0,E. Frankfurt
So. 23.04.23,15:30,SC Freiburg,4:0,FC Schalke 04
So. 23.04.23,17:30,B. Leverkusen,2:0,RB Leipzig
So. 23.04.23,19:30,Bor. M'gladbach,0:1,Union Berlin
