Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 22.11.1974,20:00,Hamburger SV,0:0,E. Braunschweig
Sa. 23.11.1974,15:30,Wuppertaler SV,1:5,Bor. M'gladbach
Sa. 23.11.1974,15:30,Hertha BSC,2:1,1.FC K'lautern
Sa. 23.11.1974,15:30,1.FC Köln,0:0,E. Frankfurt
Sa. 23.11.1974,15:30,F. Düsseldorf,0:1,VfL Bochum
Sa. 23.11.1974,15:30,FC Schalke 04,2:0,Werder Bremen
Sa. 23.11.1974,15:30,K. Offenbach,3:3,MSV Duisburg
Sa. 23.11.1974,15:30,Bayern München,2:2,RW Essen
Sa. 23.11.1974,15:30,VfB Stuttgart,2:1,TeBe Berlin
