Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 26.11.05,15:30,B. Leverkusen,0:1,Hamburger SV
Sa. 26.11.05,15:30,FC Schalke 04,2:1,Werder Bremen
Sa. 26.11.05,15:30,VfL Wolfsburg,0:0,Arm. Bielefeld
Sa. 26.11.05,15:30,Bayern München,2:1,1.FSV Mainz 05
Sa. 26.11.05,15:30,Hannover 96,5:1,1.FC K'lautern
Sa. 26.11.05,15:30,1.FC Nürnberg,1:2,Bor. Dortmund
So. 27.11.05,17:30,E. Frankfurt,1:1,VfB Stuttgart
So. 27.11.05,17:30,Hertha BSC,2:2,Bor. M'gladbach
Di. 06.12.05,18:00,MSV Duisburg,1:1,1.FC Köln
