Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 05.08.05,20:30,Bayern München,3:0,Bor. M'gladbach
Sa. 06.08.05,15:30,MSV Duisburg,1:1,VfB Stuttgart
Sa. 06.08.05,15:30,Hamburger SV,3:0,1.FC Nürnberg
Sa. 06.08.05,15:30,VfL Wolfsburg,2:2,Bor. Dortmund
Sa. 06.08.05,15:30,Werder Bremen,5:2,Arm. Bielefeld
Sa. 06.08.05,15:30,1.FC Köln,1:0,1.FSV Mainz 05
Sa. 06.08.05,15:30,Hannover 96,2:2,Hertha BSC
So. 07.08.05,17:30,FC Schalke 04,2:1,1.FC K'lautern
So. 07.08.05,17:30,E. Frankfurt,1:4,B. Leverkusen
