Datum,Uhrzeit,Heim,Ergebnis,Gast
Do. 31.10.1985,19:30,Arm. Bielefeld,2:0,TeBe Berlin
Fr. 01.11.1985,20:00,E. Braunschweig,5:2,SpVgg Bayreuth
Sa. 02.11.1985,14:30,SC Freiburg,3:0,VfL Osnabrück
Sa. 02.11.1985,14:30,Stuttg. Kickers,4:2,Wattenscheid 09
Sa. 02.11.1985,14:30,FC 08 Homburg,2:1,BW Berlin
Sa. 02.11.1985,15:30,Hertha BSC,3:3,MSV Duisburg
Sa. 02.11.1985,15:30,Alem. Aachen,3:1,Aschaffenburg
So. 03.11.1985,15:00,Union Solingen,2:0,Darmstadt 98
So. 03.11.1985,15:00,Fortuna Köln,2:0,Hessen Kassel
So. 03.11.1985,15:00,RW Oberhausen,3:0,Karlsruher SC
