Datum,Uhrzeit,Heim,Ergebnis,Gast
Di. 22.04.1986,18:30,Hertha BSC,5:2,VfL Osnabrück
Di. 22.04.1986,20:00,Alem. Aachen,0:0,Hessen Kassel
Di. 22.04.1986,20:00,Union Solingen,5:2,MSV Duisburg
Mi. 23.04.1986,18:30,SC Freiburg,0:3,Aschaffenburg
Mi. 23.04.1986,18:30,FC 08 Homburg,2:1,SpVgg Bayreuth
Mi. 23.04.1986,18:30,Stuttg. Kickers,4:0,Darmstadt 98
Mi. 23.04.1986,19:30,Arm. Bielefeld,1:1,BW Berlin
Mi. 23.04.1986,19:30,Fortuna Köln,0:2,TeBe Berlin
Mi. 23.04.1986,20:00,RW Oberhausen,2:1,Wattenscheid 09
Mi. 23.04.1986,20:00,E. Braunschweig,3:0,Karlsruher SC
