Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 14.12.1985,14:00,SpVgg Bayreuth,3:2,BW Berlin
Sa. 14.12.1985,14:00,SC Freiburg,1:1,RW Oberhausen
Sa. 14.12.1985,15:30,Alem. Aachen,0:0,Union Solingen
Sa. 14.12.1985,15:30,Karlsruher SC,3:0,TeBe Berlin
Sa. 14.12.1985,15:30,Darmstadt 98,4:3,Fortuna Köln
Sa. 14.12.1985,15:30,MSV Duisburg,0:1,Arm. Bielefeld
Sa. 14.12.1985,15:30,Hertha BSC,1:1,Stuttg. Kickers
So. 15.12.1985,14:00,Aschaffenburg,2:1,E. Braunschweig
So. 15.12.1985,15:00,VfL Osnabrück,1:1,FC 08 Homburg
So. 15.12.1985,15:00,Wattenscheid 09,3:0,Hessen Kassel
