Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 16.08.1985,19:30,BW Berlin,3:1,Wattenscheid 09
Fr. 16.08.1985,19:30,Fortuna Köln,2:0,VfL Osnabrück
Fr. 16.08.1985,20:00,RW Oberhausen,3:1,Union Solingen
Sa. 17.08.1985,15:30,TeBe Berlin,0:0,Darmstadt 98
Sa. 17.08.1985,15:30,Arm. Bielefeld,1:0,Aschaffenburg
Sa. 17.08.1985,15:30,FC 08 Homburg,2:0,SC Freiburg
Sa. 17.08.1985,15:30,E. Braunschweig,4:1,Hertha BSC
Sa. 17.08.1985,15:30,Stuttg. Kickers,3:1,Alem. Aachen
Sa. 17.08.1985,15:30,SpVgg Bayreuth,1:3,Karlsruher SC
Sa. 17.08.1985,15:30,Hessen Kassel,1:0,MSV Duisburg
