Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 15.03.1996,19:30,Werder Bremen,0:2,SC Freiburg
Fr. 15.03.1996,20:00,1.FC Köln,2:0,1860 München
Sa. 16.03.1996,15:30,E. Frankfurt,1:1,B. Leverkusen
Sa. 16.03.1996,15:30,Bayern München,2:0,1.FC K'lautern
Sa. 16.03.1996,15:30,FC Schalke 04,1:1,KFC Uerdingen
Sa. 16.03.1996,15:30,FC St. Pauli,0:2,Bor. M'gladbach
Sa. 16.03.1996,20:00,VfB Stuttgart,0:5,Bor. Dortmund
So. 17.03.1996,18:00,F. Düsseldorf,2:0,Karlsruher SC
Mi. 17.04.1996,19:30,Hansa Rostock,2:0,Hamburger SV
