Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 25.10.03,15:30,Hannover 96,1:1,1860 München
Sa. 25.10.03,15:30,E. Frankfurt,2:0,1.FC Köln
Sa. 25.10.03,15:30,SC Freiburg,2:4,Werder Bremen
Sa. 25.10.03,15:30,VfB Stuttgart,1:0,VfL Wolfsburg
Sa. 25.10.03,15:30,Hansa Rostock,0:1,Hertha BSC
Sa. 25.10.03,15:30,Bayern München,4:1,1.FC K'lautern
Sa. 25.10.03,15:30,Hamburger SV,2:2,FC Schalke 04
So. 26.10.03,17:30,B. Leverkusen,1:0,Bor. M'gladbach
So. 26.10.03,17:30,VfL Bochum,3:0,Bor. Dortmund
