Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 09.08.03,15:30,Hannover 96,3:3,Bayern München
Sa. 09.08.03,15:30,SC Freiburg,2:2,Hansa Rostock
Sa. 09.08.03,15:30,Werder Bremen,1:1,Bor. M'gladbach
Sa. 09.08.03,15:30,1.FC Köln,1:2,1.FC K'lautern
Sa. 09.08.03,15:30,1860 München,1:1,FC Schalke 04
Sa. 09.08.03,15:30,Bor. Dortmund,4:0,VfL Wolfsburg
Sa. 09.08.03,15:30,VfL Bochum,1:1,Hamburger SV
So. 10.08.03,17:30,E. Frankfurt,1:2,B. Leverkusen
So. 10.08.03,17:30,VfB Stuttgart,0:0,Hertha BSC
