Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 01.11.03,15:30,VfL Wolfsburg,3:0,Hertha BSC
Sa. 01.11.03,15:30,Bor. M'gladbach,1:1,Hansa Rostock
Sa. 01.11.03,15:30,VfB Stuttgart,4:1,SC Freiburg
Sa. 01.11.03,15:30,Werder Bremen,3:1,E. Frankfurt
Sa. 01.11.03,15:30,1.FC Köln,1:2,Hannover 96
Sa. 01.11.03,15:30,1860 München,3:1,VfL Bochum
Sa. 01.11.03,15:30,FC Schalke 04,2:0,Bayern München
So. 02.11.03,17:30,1.FC K'lautern,0:0,B. Leverkusen
So. 02.11.03,17:30,Bor. Dortmund,3:2,Hamburger SV
