Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 05.03.1993,19:30,MSV Duisburg,2:0,VfL Osnabrück
Fr. 05.03.1993,20:00,FC 08 Homburg,0:0,Hansa Rostock
Sa. 06.03.1993,15:30,1.FSV Mainz 05,3:0,VfB Oldenburg
Sa. 06.03.1993,15:30,Darmstadt 98,0:0,Wuppertaler SV
Sa. 06.03.1993,15:30,W. Mannheim,3:0,Stuttg. Kickers
Sa. 06.03.1993,15:30,E. Braunschweig,1:1,VfB Leipzig
Sa. 06.03.1993,15:30,Chemnitzer FC,2:3,Hannover 96
Sa. 06.03.1993,15:30,FC St. Pauli,3:1,Unterhaching
Sa. 06.03.1993,15:30,Hertha BSC,2:1,Fortuna Köln
So. 07.03.1993,15:00,SV Meppen,0:2,F. Düsseldorf
So. 07.03.1993,15:00,FC Remscheid,2:2,VfL Wolfsburg
Mi. 10.03.1993,18:00,Carl Zeiss Jena,1:1,SC Freiburg
