Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 04.12.09,20:30,Bayern München,2:1,Bor. M'gladbach
Sa. 05.12.09,15:30,Bor. Dortmund,4:0,1.FC Nürnberg
Sa. 05.12.09,15:30,VfB Stuttgart,1:1,VfL Bochum
Sa. 05.12.09,15:30,Hamburger SV,0:0,TSG Hoffenheim
Sa. 05.12.09,15:30,Hannover 96,0:0,B. Leverkusen
Sa. 05.12.09,15:30,VfL Wolfsburg,2:2,SC Freiburg
Sa. 05.12.09,18:30,E. Frankfurt,2:0,1.FSV Mainz 05
So. 06.12.09,15:30,1.FC Köln,0:0,Werder Bremen
So. 06.12.09,17:30,FC Schalke 04,2:0,Hertha BSC
