Datum,Uhrzeit,Heim,Ergebnis,Gast
So. 16.12.1990,15:00,SV Meppen,4:1,SC Freiburg
So. 16.12.1990,15:00,MSV Duisburg,2:1,VfL Osnabrück
So. 16.12.1990,15:00,Hannover 96,3:1,1.FSV Mainz 05
So. 16.12.1990,15:00,VfB Oldenburg,2:0,Fortuna Köln
So. 16.12.1990,15:00,Schweinfurt 05,1:1,TSV Havelse
So. 16.12.1990,15:00,Pr. Münster,0:0,RW Essen
So. 16.12.1990,15:00,FC Schalke 04,1:1,BW Berlin
Di. 05.03.1991,19:30,FC 08 Homburg,1:0,Darmstadt 98
Sa. 27.04.1991,15:00,Stuttg. Kickers,2:0,Saarbrücken
Sa. 27.04.1991,15:00,W. Mannheim,5:2,E. Braunschweig
