Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 24.11.00,20:15,FC Schalke 04,2:1,VfL Bochum
Sa. 25.11.00,15:30,SC Freiburg,1:1,Bayern München
Sa. 25.11.00,15:30,E. Frankfurt,0:4,Hertha BSC
Sa. 25.11.00,15:30,Bor. Dortmund,2:1,VfL Wolfsburg
Sa. 25.11.00,15:30,Energie Cottbus,0:2,1.FC Köln
Sa. 25.11.00,20:15,Hansa Rostock,1:0,Hamburger SV
So. 26.11.00,17:30,B. Leverkusen,4:2,1.FC K'lautern
So. 26.11.00,17:30,Werder Bremen,1:0,VfB Stuttgart
So. 26.11.00,18:00,1860 München,0:2,Unterhaching
