Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 19.05.1989,20:15,K. Offenbach,2:1,FC Schalke 04
Fr. 19.05.1989,20:15,Saarbrücken,2:0,VfL Osnabrück
Sa. 20.05.1989,15:00,1.FSV Mainz 05,1:0,E. Braunschweig
Sa. 20.05.1989,15:00,SC Freiburg,2:4,BW Berlin
Sa. 20.05.1989,15:00,Hertha BSC,1:0,Darmstadt 98
Sa. 20.05.1989,15:00,SpVgg Bayreuth,0:2,Alem. Aachen
Sa. 20.05.1989,15:00,Fortuna Köln,2:0,Aschaffenburg
So. 21.05.1989,20:15,Union Solingen,3:2,RW Essen
So. 21.05.1989,20:15,Wattenscheid 09,1:3,F. Düsseldorf
So. 21.05.1989,20:15,SV Meppen,2:2,FC 08 Homburg
