Datum,Uhrzeit,Heim,Ergebnis,Gast
Di. 09.08.1988,19:30,RW Essen,0:0,Aschaffenburg
Sa. 17.09.1988,15:00,F. Düsseldorf,2:1,Saarbrücken
Sa. 17.09.1988,15:00,Alem. Aachen,2:1,VfL Osnabrück
Sa. 17.09.1988,15:00,SV Meppen,1:1,Union Solingen
Sa. 17.09.1988,15:00,SC Freiburg,1:1,1.FSV Mainz 05
Sa. 17.09.1988,15:00,FC 08 Homburg,3:2,Wattenscheid 09
Sa. 17.09.1988,15:00,K. Offenbach,1:2,SpVgg Bayreuth
Sa. 17.09.1988,15:00,FC Schalke 04,0:1,Hertha BSC
Sa. 17.09.1988,15:00,BW Berlin,2:1,Fortuna Köln
Sa. 17.09.1988,15:00,E. Braunschweig,2:1,Darmstadt 98
