Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 29.11.1985,20:00,Werder Bremen,6:0,VfB Stuttgart
Sa. 30.11.1985,15:30,Bor. M'gladbach,4:2,Bayern München
Sa. 30.11.1985,15:30,F. Düsseldorf,1:1,Bayer 05
Sa. 30.11.1985,15:30,B. Leverkusen,2:0,FC Schalke 04
Sa. 30.11.1985,15:30,1.FC K'lautern,1:1,Saarbrücken
Sa. 30.11.1985,15:30,Bor. Dortmund,2:0,Hannover 96
Di. 03.12.1985,20:00,E. Frankfurt,3:0,Hamburger SV
Sa. 18.01.1986,15:30,W. Mannheim,0:1,1.FC Nürnberg
Di. 25.03.1986,20:00,VfL Bochum,2:0,1.FC Köln
