Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 18.03.22,20:30,VfL Bochum,0:2,Bor. M'gladbach
Sa. 19.03.22,15:30,VfB Stuttgart,3:2,FC Augsburg
Sa. 19.03.22,15:30,1.FSV Mainz 05,4:0,Arm. Bielefeld
Sa. 19.03.22,15:30,Hertha BSC,3:0,TSG Hoffenheim
Sa. 19.03.22,15:30,Greuther Fürth,0:0,SC Freiburg
Sa. 19.03.22,18:30,Bayern München,4:0,Union Berlin
So. 20.03.22,15:30,RB Leipzig,0:0,E. Frankfurt
So. 20.03.22,17:30,VfL Wolfsburg,0:2,B. Leverkusen
So. 20.03.22,19:30,1.FC Köln,1:1,Bor. Dortmund
