Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 08.04.22,20:30,VfB Stuttgart,0:2,Bor. Dortmund
Sa. 09.04.22,15:30,Bayern München,1:0,FC Augsburg
Sa. 09.04.22,15:30,VfL Wolfsburg,4:0,Arm. Bielefeld
Sa. 09.04.22,15:30,1.FC Köln,3:2,1.FSV Mainz 05
Sa. 09.04.22,15:30,Greuther Fürth,0:2,Bor. M'gladbach
Sa. 09.04.22,18:30,Hertha BSC,1:4,Union Berlin
So. 10.04.22,15:30,VfL Bochum,0:0,B. Leverkusen
So. 10.04.22,17:30,E. Frankfurt,1:2,SC Freiburg
So. 10.04.22,19:30,RB Leipzig,3:0,TSG Hoffenheim
