Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 27.03.1965,16:00,Hertha BSC,0:0,Werder Bremen
Sa. 27.03.1965,16:00,1.FC Köln,3:0,1.FC K'lautern
Sa. 27.03.1965,16:00,Bor. Dortmund,5:1,Karlsruher SC
Sa. 27.03.1965,16:00,VfB Stuttgart,3:0,1860 München
Sa. 27.03.1965,16:00,Hannover 96,2:0,Meidericher SV
Sa. 27.03.1965,16:00,1.FC Nürnberg,0:0,E. Frankfurt
Sa. 27.03.1965,16:00,Hamburger SV,0:1,E. Braunschweig
Sa. 27.03.1965,16:00,B. Neunkirchen,3:2,FC Schalke 04
