Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 18.10.14,15:30,Bayern München,6:0,Werder Bremen
Sa. 18.10.14,15:30,1.FSV Mainz 05,2:1,FC Augsburg
Sa. 18.10.14,15:30,Hannover 96,0:3,Bor. M'gladbach
Sa. 18.10.14,15:30,SC Freiburg,1:2,VfL Wolfsburg
Sa. 18.10.14,15:30,VfB Stuttgart,3:3,B. Leverkusen
Sa. 18.10.14,15:30,1.FC Köln,2:1,Bor. Dortmund
Sa. 18.10.14,18:30,FC Schalke 04,2:0,Hertha BSC
So. 19.10.14,15:30,Hamburger SV,1:1,TSG Hoffenheim
So. 19.10.14,17:30,SC Paderborn,3:1,E. Frankfurt
