Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 27.02.15,20:30,Bayern München,4:1,1.FC Köln
Sa. 28.02.15,15:30,Bor. Dortmund,3:0,FC Schalke 04
Sa. 28.02.15,15:30,B. Leverkusen,1:0,SC Freiburg
Sa. 28.02.15,15:30,TSG Hoffenheim,2:0,1.FSV Mainz 05
Sa. 28.02.15,15:30,Hannover 96,1:1,VfB Stuttgart
Sa. 28.02.15,15:30,Hertha BSC,1:0,FC Augsburg
Sa. 28.02.15,18:30,E. Frankfurt,2:1,Hamburger SV
So. 01.03.15,15:30,Bor. M'gladbach,2:0,SC Paderborn
So. 01.03.15,17:30,Werder Bremen,3:5,VfL Wolfsburg
