Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 15.04.16,20:30,Hannover 96,2:0,Bor. M'gladbach
Sa. 16.04.16,15:30,B. Leverkusen,3:0,E. Frankfurt
Sa. 16.04.16,15:30,FC Augsburg,1:0,VfB Stuttgart
Sa. 16.04.16,15:30,Werder Bremen,3:2,VfL Wolfsburg
Sa. 16.04.16,15:30,TSG Hoffenheim,2:1,Hertha BSC
Sa. 16.04.16,15:30,Darmstadt 98,2:0,FC Ingolstadt
Sa. 16.04.16,18:30,Bayern München,3:0,FC Schalke 04
So. 17.04.16,15:30,Bor. Dortmund,3:0,Hamburger SV
So. 17.04.16,17:30,1.FSV Mainz 05,2:3,1.FC Köln
