Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 10.06.1989,15:30,1.FC Nürnberg,2:1,Bayern München
Sa. 10.06.1989,15:30,1.FC Köln,4:2,FC St. Pauli
Sa. 10.06.1989,15:30,Karlsruher SC,1:0,Werder Bremen
Sa. 10.06.1989,15:30,Hamburger SV,1:1,B. Leverkusen
Sa. 10.06.1989,15:30,VfB Stuttgart,2:1,Bor. M'gladbach
Sa. 10.06.1989,15:30,E. Frankfurt,2:1,Bor. Dortmund
Sa. 10.06.1989,15:30,1.FC K'lautern,0:3,W. Mannheim
Sa. 10.06.1989,15:30,Bayer 05,1:3,Stuttg. Kickers
Sa. 10.06.1989,15:30,VfL Bochum,1:3,Hannover 96
